Date,State,Channel,Product,Volume,Data Type
2023-06-01,MO,DIGITAL,PDL,277.0,Historical
2023-06-01,MO,PHYSICAL,ILP,1379.0,Historical
2023-06-01,MO,PHYSICAL,PDL,1571.0,Historical
2023-06-01,MS,DIGITAL,ILP,363.0,Historical
2023-06-01,MS,DIGITAL,PDL,451.0,Historical
2023-06-01,MS,PHYSICAL,ILP,2479.0,Historical
2023-06-01,MS,PHYSICAL,PDL,5127.0,Historical
2023-06-01,NV,DIGITAL,ILP,119.0,Historical
2023-06-01,NV,DIGITAL,PDL,1.0,Historical
2023-06-01,NV,PHYSICAL,ILP,366.0,Historical
2023-06-01,NV,PHYSICAL,PDL,0.0,Historical
2023-06-01,OH,DIGITAL,ILP,1693.0,Historical
2023-06-01,OH,DIGITAL,PDL,0.0,Historical
2023-06-01,OH,PHYSICAL,ILP,6598.0,Historical
2023-06-01,OH,PHYSICAL,PDL,0.0,Historical
2023-06-01,OK,DIGITAL,ILP,657.0,Historical
2023-06-01,OK,PHYSICAL,ILP,2032.0,Historical
2023-06-01,OK,PHYSICAL,PDL,0.0,Historical
2023-06-01,RI,DIGITAL,PDL,682.0,Historical
2023-06-01,RI,PHYSICAL,PDL,8299.0,Historical
2023-06-01,SC,DIGITAL,PDL,0.0,Historical
2023-06-01,SC,PHYSICAL,PDL,0.0,Historical
2023-06-01,TN,DIGITAL,ILP,0.0,Historical
2023-06-01,TN,DIGITAL,PDL,664.0,Historical
2023-06-01,TN,PHYSICAL,ILP,0.0,Historical
2023-06-01,TN,PHYSICAL,PDL,2458.0,Historical
2023-06-01,TX,DIGITAL,ILP,2660.0,Historical
2023-06-01,TX,DIGITAL,PDL,1553.0,Historical
2023-06-01,TX,PHYSICAL,ILP,7272.0,Historical
2023-06-01,TX,PHYSICAL,PDL,4030.0,Historical
2023-06-01,UT,DIGITAL,ILP,37.0,Historical
2023-06-01,UT,DIGITAL,PDL,0.0,Historical
2023-06-01,UT,PHYSICAL,ILP,64.0,Historical
2023-06-01,UT,PHYSICAL,PDL,0.0,Historical
2023-06-01,WI,DIGITAL,ILP,240.0,Historical
2023-06-01,WI,DIGITAL,PDL,0.0,Historical
2023-06-01,WI,PHYSICAL,ILP,705.0,Historical
2023-06-01,WI,PHYSICAL,PDL,0.0,Historical
2023-06-01,WY,DIGITAL,PDL,544.0,Historical
2023-06-01,WY,PHYSICAL,ILP,0.0,Historical
2023-06-01,WY,PHYSICAL,PDL,3054.0,Historical
2023-07-01,AL,DIGITAL,ILP,691.0,Historical
2023-07-01,AL,DIGITAL,PDL,0.0,Historical
2023-07-01,AL,PHYSICAL,ILP,3834.0,Historical
2023-07-01,AL,PHYSICAL,PDL,0.0,Historical
2023-07-01,CA,DIGITAL,ILP,0.0,Historical
2023-07-01,CA,DIGITAL,PDL,17715.0,Historical
2023-07-01,CA,PHYSICAL,ILP,0.0,Historical
2023-07-01,CA,PHYSICAL,PDL,60535.0,Historical
2023-07-01,CA,UNKNOWN,PDL,0.0,Historical
2023-07-01,CO,DIGITAL,ILP,647.0,Historical
2023-07-01,CO,DIGITAL,PDL,0.0,Historical
2023-07-01,CO,PHYSICAL,ILP,2248.0,Historical
2023-07-01,CO,PHYSICAL,PDL,0.0,Historical
2023-07-01,DE,DIGITAL,ILP,61.0,Historical
2023-07-01,DE,PHYSICAL,ILP,247.0,Historical
2023-07-01,FL,DIGITAL,ILP,4236.0,Historical
2023-07-01,FL,DIGITAL,PDL,4838.0,Historical
2023-07-01,FL,PHYSICAL,ILP,20200.0,Historical
2023-07-01,FL,PHYSICAL,PDL,27471.0,Historical
2023-07-01,IA,DIGITAL,PDL,1625.0,Historical
2023-07-01,IA,PHYSICAL,ILP,0.0,Historical
2023-07-01,IA,PHYSICAL,PDL,10548.0,Historical
2023-07-01,ID,DIGITAL,ILP,49.0,Historical
2023-07-01,ID,PHYSICAL,ILP,96.0,Historical
2023-07-01,ID,PHYSICAL,PDL,0.0,Historical
2023-07-01,IN,DIGITAL,PDL,2453.0,Historical
2023-07-01,IN,PHYSICAL,PDL,16323.0,Historical
2023-07-01,KS,DIGITAL,ILP,0.0,Historical
2023-07-01,KS,DIGITAL,PDL,485.0,Historical
2023-07-01,KS,PHYSICAL,ILP,0.0,Historical
2023-07-01,KS,PHYSICAL,PDL,2083.0,Historical
2023-07-01,KY,DIGITAL,PDL,22.0,Historical
2023-07-01,KY,PHYSICAL,ILP,0.0,Historical
2023-07-01,KY,PHYSICAL,PDL,8362.0,Historical
2023-07-01,LA,DIGITAL,PDL,2573.0,Historical
2023-07-01,LA,PHYSICAL,ILP,0.0,Historical
2023-07-01,LA,PHYSICAL,PDL,12029.0,Historical
2023-07-01,MI,DIGITAL,ILP,0.0,Historical
2023-07-01,MI,DIGITAL,PDL,11411.0,Historical
2023-07-01,MI,PHYSICAL,ILP,0.0,Historical
2023-07-01,MI,PHYSICAL,PDL,44647.0,Historical
2023-07-01,MO,DIGITAL,ILP,285.0,Historical
2023-07-01,MO,DIGITAL,PDL,282.0,Historical
2023-07-01,MO,PHYSICAL,ILP,1285.0,Historical
2023-07-01,MO,PHYSICAL,PDL,1295.0,Historical
2023-07-01,MS,DIGITAL,ILP,345.0,Historical
2023-07-01,MS,DIGITAL,PDL,462.0,Historical
2023-07-01,MS,PHYSICAL,ILP,2347.0,Historical
2023-07-01,MS,PHYSICAL,PDL,4175.0,Historical
2023-07-01,NV,DIGITAL,ILP,109.0,Historical
2023-07-01,NV,DIGITAL,PDL,0.0,Historical
2023-07-01,NV,PHYSICAL,ILP,415.0,Historical
2023-07-01,NV,PHYSICAL,PDL,0.0,Historical
2023-07-01,OH,DIGITAL,ILP,1566.0,Historical
2023-07-01,OH,DIGITAL,PDL,0.0,Historical
2023-07-01,OH,PHYSICAL,ILP,5874.0,Historical
2023-07-01,OH,PHYSICAL,PDL,0.0,Historical
2023-07-01,OK,DIGITAL,ILP,701.0,Historical
2023-07-01,OK,PHYSICAL,ILP,2210.0,Historical
2023-07-01,OK,PHYSICAL,PDL,0.0,Historical
2023-07-01,RI,DIGITAL,PDL,636.0,Historical
2023-07-01,RI,PHYSICAL,PDL,7294.0,Historical
2023-07-01,SC,DIGITAL,PDL,0.0,Historical
2023-07-01,SC,PHYSICAL,PDL,0.0,Historical
2023-07-01,TN,DIGITAL,ILP,0.0,Historical
2023-07-01,TN,DIGITAL,PDL,645.0,Historical
2023-07-01,TN,PHYSICAL,ILP,0.0,Historical
2023-07-01,TN,PHYSICAL,PDL,2001.0,Historical
2023-07-01,TX,DIGITAL,ILP,2596.0,Historical
2023-07-01,TX,DIGITAL,PDL,1400.0,Historical
2023-07-01,TX,PHYSICAL,ILP,7071.0,Historical
2023-07-01,TX,PHYSICAL,PDL,2945.0,Historical
2023-07-01,UT,DIGITAL,ILP,40.0,Historical
2023-07-01,UT,DIGITAL,PDL,0.0,Historical
2023-07-01,UT,PHYSICAL,ILP,68.0,Historical
2023-07-01,UT,PHYSICAL,PDL,0.0,Historical
2023-07-01,WI,DIGITAL,ILP,218.0,Historical
2023-07-01,WI,DIGITAL,PDL,0.0,Historical
2023-07-01,WI,PHYSICAL,ILP,645.0,Historical
2023-07-01,WI,PHYSICAL,PDL,0.0,Historical
2023-07-01,WY,DIGITAL,PDL,576.0,Historical
2023-07-01,WY,PHYSICAL,ILP,0.0,Historical
2023-07-01,WY,PHYSICAL,PDL,2856.0,Historical
2023-08-01,AL,DIGITAL,ILP,594.0,Historical
2023-08-01,AL,DIGITAL,PDL,0.0,Historical
2023-08-01,AL,PHYSICAL,ILP,3803.0,Historical
2023-08-01,AL,PHYSICAL,PDL,0.0,Historical
2023-08-01,CA,DIGITAL,ILP,0.0,Historical
2023-08-01,CA,DIGITAL,PDL,18690.0,Historical
2023-08-01,CA,PHYSICAL,ILP,0.0,Historical
2023-08-01,CA,PHYSICAL,PDL,65377.0,Historical
2023-08-01,CO,DIGITAL,ILP,677.0,Historical
2023-08-01,CO,DIGITAL,PDL,0.0,Historical
2023-08-01,CO,PHYSICAL,ILP,1643.0,Historical
2023-08-01,CO,PHYSICAL,PDL,0.0,Historical
2023-08-01,DE,DIGITAL,ILP,67.0,Historical
2023-08-01,DE,PHYSICAL,ILP,255.0,Historical
2023-08-01,FL,DIGITAL,ILP,4330.0,Historical
2023-08-01,FL,DIGITAL,PDL,4915.0,Historical
2023-08-01,FL,PHYSICAL,ILP,20025.0,Historical
2023-08-01,FL,PHYSICAL,PDL,27094.0,Historical
2023-08-01,IA,DIGITAL,PDL,1739.0,Historical
2023-08-01,IA,PHYSICAL,ILP,0.0,Historical
2023-08-01,IA,PHYSICAL,PDL,10563.0,Historical
2023-08-01,ID,DIGITAL,ILP,45.0,Historical
2023-08-01,ID,PHYSICAL,ILP,97.0,Historical
2023-08-01,ID,PHYSICAL,PDL,0.0,Historical
2023-08-01,IN,DIGITAL,PDL,2616.0,Historical
2023-08-01,IN,PHYSICAL,PDL,17303.0,Historical
2023-08-01,KS,DIGITAL,ILP,0.0,Historical
2023-08-01,KS,DIGITAL,PDL,495.0,Historical
2023-08-01,KS,PHYSICAL,ILP,0.0,Historical
2023-08-01,KS,PHYSICAL,PDL,2221.0,Historical
2023-08-01,KY,DIGITAL,PDL,100.0,Historical
2023-08-01,KY,PHYSICAL,ILP,0.0,Historical
2023-08-01,KY,PHYSICAL,PDL,8965.0,Historical
2023-08-01,LA,DIGITAL,PDL,2771.0,Historical
2023-08-01,LA,PHYSICAL,ILP,0.0,Historical
2023-08-01,LA,PHYSICAL,PDL,13610.0,Historical
2023-08-01,MI,DIGITAL,ILP,0.0,Historical
2023-08-01,MI,DIGITAL,PDL,12239.0,Historical
2023-08-01,MI,PHYSICAL,ILP,0.0,Historical
2023-08-01,MI,PHYSICAL,PDL,46475.0,Historical
2023-08-01,MO,DIGITAL,ILP,318.0,Historical
2023-08-01,MO,DIGITAL,PDL,279.0,Historical
2023-08-01,MO,PHYSICAL,ILP,1347.0,Historical
2023-08-01,MO,PHYSICAL,PDL,1320.0,Historical
2023-08-01,MS,DIGITAL,ILP,374.0,Historical
2023-08-01,MS,DIGITAL,PDL,497.0,Historical
2023-08-01,MS,PHYSICAL,ILP,2801.0,Historical
2023-08-01,MS,PHYSICAL,PDL,4184.0,Historical
2023-08-01,MS,UNKNOWN,PDL,1.0,Historical
2023-08-01,NV,DIGITAL,ILP,133.0,Historical
2023-08-01,NV,DIGITAL,PDL,0.0,Historical
2023-08-01,NV,PHYSICAL,ILP,455.0,Historical
2023-08-01,NV,PHYSICAL,PDL,0.0,Historical
2023-08-01,OH,DIGITAL,ILP,1657.0,Historical
2023-08-01,OH,DIGITAL,PDL,0.0,Historical
2023-08-01,OH,PHYSICAL,ILP,6241.0,Historical
2023-08-01,OH,PHYSICAL,PDL,0.0,Historical
2023-08-01,OK,DIGITAL,ILP,767.0,Historical
2023-08-01,OK,PHYSICAL,ILP,2270.0,Historical
2023-08-01,OK,PHYSICAL,PDL,0.0,Historical
2023-08-01,RI,DIGITAL,PDL,713.0,Historical
2023-08-01,RI,PHYSICAL,PDL,8255.0,Historical
2023-08-01,SC,DIGITAL,PDL,0.0,Historical
2023-08-01,SC,PHYSICAL,PDL,0.0,Historical
2023-08-01,TN,DIGITAL,ILP,0.0,Historical
2023-08-01,TN,DIGITAL,PDL,656.0,Historical
2023-08-01,TN,PHYSICAL,ILP,0.0,Historical
2023-08-01,TN,PHYSICAL,PDL,2151.0,Historical
2023-08-01,TX,DIGITAL,ILP,2805.0,Historical
2023-08-01,TX,DIGITAL,PDL,1677.0,Historical
2023-08-01,TX,PHYSICAL,ILP,7762.0,Historical
2023-08-01,TX,PHYSICAL,PDL,3739.0,Historical
2023-08-01,UT,DIGITAL,ILP,38.0,Historical
2023-08-01,UT,DIGITAL,PDL,0.0,Historical
2023-08-01,UT,PHYSICAL,ILP,71.0,Historical
2023-08-01,UT,PHYSICAL,PDL,0.0,Historical
2023-08-01,WI,DIGITAL,ILP,244.0,Historical
2023-08-01,WI,DIGITAL,PDL,0.0,Historical
2023-08-01,WI,PHYSICAL,ILP,716.0,Historical
2023-08-01,WI,PHYSICAL,PDL,0.0,Historical
2023-08-01,WY,DIGITAL,PDL,583.0,Historical
2023-08-01,WY,PHYSICAL,ILP,0.0,Historical
2023-08-01,WY,PHYSICAL,PDL,3202.0,Historical
2023-09-01,AL,DIGITAL,ILP,716.0,Historical
2023-09-01,AL,DIGITAL,PDL,0.0,Historical
2023-09-01,AL,PHYSICAL,ILP,3912.0,Historical
2023-09-01,AL,PHYSICAL,PDL,0.0,Historical
2023-09-01,CA,DIGITAL,ILP,0.0,Historical
2023-09-01,CA,DIGITAL,PDL,19388.0,Historical
2023-09-01,CA,PHYSICAL,ILP,0.0,Historical
2023-09-01,CA,PHYSICAL,PDL,67992.0,Historical
2023-09-01,CO,DIGITAL,ILP,582.0,Historical
2023-09-01,CO,DIGITAL,PDL,0.0,Historical
2023-09-01,CO,PHYSICAL,ILP,1601.0,Historical
2023-09-01,CO,PHYSICAL,PDL,0.0,Historical
2023-09-01,DE,DIGITAL,ILP,50.0,Historical
2023-09-01,DE,PHYSICAL,ILP,247.0,Historical
2023-09-01,FL,DIGITAL,ILP,4375.0,Historical
2023-09-01,FL,DIGITAL,PDL,5034.0,Historical
2023-09-01,FL,PHYSICAL,ILP,20788.0,Historical
2023-09-01,FL,PHYSICAL,PDL,27932.0,Historical
2023-09-01,IA,DIGITAL,PDL,1865.0,Historical
2023-09-01,IA,PHYSICAL,ILP,0.0,Historical
2023-09-01,IA,PHYSICAL,PDL,11193.0,Historical
2023-09-01,ID,DIGITAL,ILP,41.0,Historical
2023-09-01,ID,PHYSICAL,ILP,92.0,Historical
2023-09-01,ID,PHYSICAL,PDL,0.0,Historical
2023-09-01,IN,DIGITAL,PDL,2621.0,Historical
2023-09-01,IN,PHYSICAL,PDL,17597.0,Historical
2023-09-01,KS,DIGITAL,ILP,0.0,Historical
2023-09-01,KS,DIGITAL,PDL,465.0,Historical
2023-09-01,KS,PHYSICAL,ILP,0.0,Historical
2023-09-01,KS,PHYSICAL,PDL,2036.0,Historical
2023-09-01,KY,DIGITAL,PDL,196.0,Historical
2023-09-01,KY,PHYSICAL,ILP,0.0,Historical
2023-09-01,KY,PHYSICAL,PDL,9168.0,Historical
2023-09-01,KY,UNKNOWN,PDL,1.0,Historical
2023-09-01,LA,DIGITAL,PDL,2811.0,Historical
2023-09-01,LA,PHYSICAL,ILP,0.0,Historical
2023-09-01,LA,PHYSICAL,PDL,13891.0,Historical
2023-09-01,MI,DIGITAL,ILP,0.0,Historical
2023-09-01,MI,DIGITAL,PDL,12507.0,Historical
2023-09-01,MI,PHYSICAL,ILP,0.0,Historical
2023-09-01,MI,PHYSICAL,PDL,48402.0,Historical
2023-09-01,MI,UNKNOWN,PDL,1.0,Historical
2023-09-01,MO,DIGITAL,ILP,350.0,Historical
2023-09-01,MO,DIGITAL,PDL,251.0,Historical
2023-09-01,MO,PHYSICAL,ILP,1642.0,Historical
2023-09-01,MO,PHYSICAL,PDL,990.0,Historical
2023-09-01,MS,DIGITAL,ILP,425.0,Historical
2023-09-01,MS,DIGITAL,PDL,456.0,Historical
2023-09-01,MS,PHYSICAL,ILP,3060.0,Historical
2023-09-01,MS,PHYSICAL,PDL,3452.0,Historical
2023-09-01,NV,DIGITAL,ILP,136.0,Historical
2023-09-01,NV,DIGITAL,PDL,0.0,Historical
2023-09-01,NV,PHYSICAL,ILP,368.0,Historical
2023-09-01,NV,PHYSICAL,PDL,0.0,Historical
2023-09-01,OH,DIGITAL,ILP,1452.0,Historical
2023-09-01,OH,DIGITAL,PDL,0.0,Historical
2023-09-01,OH,PHYSICAL,ILP,5493.0,Historical
2023-09-01,OH,PHYSICAL,PDL,0.0,Historical
2023-09-01,OK,DIGITAL,ILP,741.0,Historical
2023-09-01,OK,PHYSICAL,ILP,2104.0,Historical
2023-09-01,OK,PHYSICAL,PDL,0.0,Historical
2023-09-01,RI,DIGITAL,PDL,730.0,Historical
2023-09-01,RI,PHYSICAL,PDL,8490.0,Historical
2023-09-01,SC,DIGITAL,PDL,0.0,Historical
2023-09-01,SC,PHYSICAL,PDL,0.0,Historical
2023-09-01,TN,DIGITAL,ILP,0.0,Historical
2023-09-01,TN,DIGITAL,PDL,669.0,Historical
2023-09-01,TN,PHYSICAL,ILP,0.0,Historical
2023-09-01,TN,PHYSICAL,PDL,1950.0,Historical
2023-09-01,TX,DIGITAL,ILP,2871.0,Historical
2023-09-01,TX,DIGITAL,PDL,1704.0,Historical
2023-09-01,TX,PHYSICAL,ILP,7867.0,Historical
2023-09-01,TX,PHYSICAL,PDL,3202.0,Historical
2023-09-01,TX,UNKNOWN,ILP,1.0,Historical
2023-09-01,UT,DIGITAL,ILP,44.0,Historical
2023-09-01,UT,DIGITAL,PDL,0.0,Historical
2023-09-01,UT,PHYSICAL,ILP,67.0,Historical
2023-09-01,UT,PHYSICAL,PDL,0.0,Historical
2023-09-01,WI,DIGITAL,ILP,250.0,Historical
2023-09-01,WI,DIGITAL,PDL,0.0,Historical
2023-09-01,WI,PHYSICAL,ILP,663.0,Historical
2023-09-01,WI,PHYSICAL,PDL,0.0,Historical
2023-09-01,WY,DIGITAL,PDL,572.0,Historical
2023-09-01,WY,PHYSICAL,ILP,0.0,Historical
2023-09-01,WY,PHYSICAL,PDL,3171.0,Historical
2023-10-01,AL,DIGITAL,ILP,757.0,Historical
2023-10-01,AL,DIGITAL,PDL,0.0,Historical
2023-10-01,AL,PHYSICAL,ILP,4222.0,Historical
2023-10-01,AL,PHYSICAL,PDL,0.0,Historical
2023-10-01,CA,DIGITAL,ILP,0.0,Historical
2023-10-01,CA,DIGITAL,PDL,18702.0,Historical
2023-10-01,CA,PHYSICAL,ILP,0.0,Historical
2023-10-01,CA,PHYSICAL,PDL,61523.0,Historical
2023-10-01,CO,DIGITAL,ILP,465.0,Historical
2023-10-01,CO,DIGITAL,PDL,0.0,Historical
2023-10-01,CO,PHYSICAL,ILP,1335.0,Historical
2023-10-01,CO,PHYSICAL,PDL,0.0,Historical
2023-10-01,DE,DIGITAL,ILP,65.0,Historical
2023-10-01,DE,PHYSICAL,ILP,227.0,Historical
2023-10-01,FL,DIGITAL,ILP,4317.0,Historical
2023-10-01,FL,DIGITAL,PDL,4929.0,Historical
2023-10-01,FL,PHYSICAL,ILP,19487.0,Historical
2023-10-01,FL,PHYSICAL,PDL,25162.0,Historical
2023-10-01,IA,DIGITAL,PDL,1773.0,Historical
2023-10-01,IA,PHYSICAL,ILP,0.0,Historical
2023-10-01,IA,PHYSICAL,PDL,10331.0,Historical
2023-10-01,ID,DIGITAL,ILP,54.0,Historical
2023-10-01,ID,PHYSICAL,ILP,97.0,Historical
2023-10-01,ID,PHYSICAL,PDL,0.0,Historical
2023-10-01,IN,DIGITAL,PDL,2596.0,Historical
2023-10-01,IN,PHYSICAL,PDL,15616.0,Historical
2023-10-01,KS,DIGITAL,ILP,0.0,Historical
2023-10-01,KS,DIGITAL,PDL,458.0,Historical
2023-10-01,KS,PHYSICAL,ILP,0.0,Historical
2023-10-01,KS,PHYSICAL,PDL,1304.0,Historical
2023-10-01,KY,DIGITAL,PDL,242.0,Historical
2023-10-01,KY,PHYSICAL,ILP,0.0,Historical
2023-10-01,KY,PHYSICAL,PDL,8167.0,Historical
2023-10-01,LA,DIGITAL,PDL,2637.0,Historical
2023-10-01,LA,PHYSICAL,ILP,0.0,Historical
2023-10-01,LA,PHYSICAL,PDL,12092.0,Historical
2023-10-01,MI,DIGITAL,ILP,0.0,Historical
2023-10-01,MI,DIGITAL,PDL,11995.0,Historical
2023-10-01,MI,PHYSICAL,ILP,0.0,Historical
2023-10-01,MI,PHYSICAL,PDL,45199.0,Historical
2023-10-01,MI,UNKNOWN,PDL,0.0,Historical
2023-10-01,MO,DIGITAL,ILP,416.0,Historical
2023-10-01,MO,DIGITAL,PDL,24.0,Historical
2023-10-01,MO,PHYSICAL,ILP,1735.0,Historical
2023-10-01,MO,PHYSICAL,PDL,157.0,Historical
2023-10-01,MS,DIGITAL,ILP,391.0,Historical
2023-10-01,MS,DIGITAL,PDL,525.0,Historical
2023-10-01,MS,PHYSICAL,ILP,3100.0,Historical
2023-10-01,MS,PHYSICAL,PDL,2460.0,Historical
2023-10-01,MS,UNKNOWN,PDL,1.0,Historical
2023-10-01,NV,DIGITAL,ILP,102.0,Historical
2023-10-01,NV,DIGITAL,PDL,0.0,Historical
2023-10-01,NV,PHYSICAL,ILP,364.0,Historical
2023-10-01,NV,PHYSICAL,PDL,0.0,Historical
2023-10-01,OH,DIGITAL,ILP,1494.0,Historical
2023-10-01,OH,DIGITAL,PDL,0.0,Historical
2023-10-01,OH,PHYSICAL,ILP,5232.0,Historical
2023-10-01,OH,PHYSICAL,PDL,0.0,Historical
2023-10-01,OK,DIGITAL,ILP,753.0,Historical
2023-10-01,OK,PHYSICAL,ILP,2029.0,Historical
2023-10-01,OK,PHYSICAL,PDL,0.0,Historical
2023-10-01,RI,DIGITAL,PDL,714.0,Historical
2023-10-01,RI,PHYSICAL,PDL,7289.0,Historical
2023-10-01,SC,DIGITAL,PDL,0.0,Historical
2023-10-01,SC,PHYSICAL,PDL,0.0,Historical
2023-10-01,TN,DIGITAL,ILP,0.0,Historical
2023-10-01,TN,DIGITAL,PDL,647.0,Historical
2023-10-01,TN,PHYSICAL,ILP,0.0,Historical
2023-10-01,TN,PHYSICAL,PDL,1478.0,Historical
2023-10-01,TX,DIGITAL,ILP,2881.0,Historical
2023-10-01,TX,DIGITAL,PDL,1523.0,Historical
2023-10-01,TX,PHYSICAL,ILP,8089.0,Historical
2023-10-01,TX,PHYSICAL,PDL,2339.0,Historical
2023-10-01,TX,UNKNOWN,ILP,1.0,Historical
2023-10-01,UT,DIGITAL,ILP,45.0,Historical
2023-10-01,UT,DIGITAL,PDL,0.0,Historical
2023-10-01,UT,PHYSICAL,ILP,61.0,Historical
2023-10-01,UT,PHYSICAL,PDL,0.0,Historical
2023-10-01,WI,DIGITAL,ILP,222.0,Historical
2023-10-01,WI,DIGITAL,PDL,0.0,Historical
2023-10-01,WI,PHYSICAL,ILP,657.0,Historical
2023-10-01,WI,PHYSICAL,PDL,0.0,Historical
2023-10-01,WY,DIGITAL,PDL,563.0,Historical
2023-10-01,WY,PHYSICAL,ILP,0.0,Historical
2023-10-01,WY,PHYSICAL,PDL,2869.0,Historical
2023-11-01,AL,DIGITAL,ILP,785.0,Historical
2023-11-01,AL,DIGITAL,PDL,0.0,Historical
2023-11-01,AL,PHYSICAL,ILP,4020.0,Historical
2023-11-01,AL,PHYSICAL,PDL,0.0,Historical
2023-11-01,CA,DIGITAL,ILP,0.0,Historical
2023-11-01,CA,DIGITAL,PDL,18454.0,Historical
2023-11-01,CA,PHYSICAL,ILP,0.0,Historical
2023-11-01,CA,PHYSICAL,PDL,63053.0,Historical
2023-11-01,CO,DIGITAL,ILP,448.0,Historical
2023-11-01,CO,DIGITAL,PDL,0.0,Historical
2023-11-01,CO,PHYSICAL,ILP,1138.0,Historical
2023-11-01,CO,PHYSICAL,PDL,0.0,Historical
2023-11-01,DE,DIGITAL,ILP,61.0,Historical
2023-11-01,DE,PHYSICAL,ILP,242.0,Historical
2023-11-01,FL,DIGITAL,ILP,4379.0,Historical
2023-11-01,FL,DIGITAL,PDL,4769.0,Historical
2023-11-01,FL,PHYSICAL,ILP,19533.0,Historical
2023-11-01,FL,PHYSICAL,PDL,25381.0,Historical
2023-11-01,IA,DIGITAL,PDL,1789.0,Historical
2023-11-01,IA,PHYSICAL,ILP,0.0,Historical
2023-11-01,IA,PHYSICAL,PDL,10004.0,Historical
2023-11-01,ID,DIGITAL,ILP,39.0,Historical
2023-11-01,ID,PHYSICAL,ILP,90.0,Historical
2023-11-01,ID,PHYSICAL,PDL,0.0,Historical
2023-11-01,IN,DIGITAL,PDL,2578.0,Historical
2023-11-01,IN,PHYSICAL,PDL,15480.0,Historical
2023-11-01,KS,DIGITAL,ILP,0.0,Historical
2023-11-01,KS,DIGITAL,PDL,478.0,Historical
2023-11-01,KS,PHYSICAL,ILP,0.0,Historical
2023-11-01,KS,PHYSICAL,PDL,1251.0,Historical
2023-11-01,KY,DIGITAL,PDL,305.0,Historical
2023-11-01,KY,PHYSICAL,ILP,0.0,Historical
2023-11-01,KY,PHYSICAL,PDL,8273.0,Historical
2023-11-01,LA,DIGITAL,PDL,2691.0,Historical
2023-11-01,LA,PHYSICAL,ILP,0.0,Historical
2023-11-01,LA,PHYSICAL,PDL,13155.0,Historical
2023-11-01,MI,DIGITAL,ILP,0.0,Historical
2023-11-01,MI,DIGITAL,PDL,12141.0,Historical
2023-11-01,MI,PHYSICAL,ILP,0.0,Historical
2023-11-01,MI,PHYSICAL,PDL,44927.0,Historical
2023-11-01,MI,UNKNOWN,PDL,0.0,Historical
2023-11-01,MO,DIGITAL,ILP,371.0,Historical
2023-11-01,MO,DIGITAL,PDL,7.0,Historical
2023-11-01,MO,PHYSICAL,ILP,1557.0,Historical
2023-11-01,MO,PHYSICAL,PDL,73.0,Historical
2023-11-01,MS,DIGITAL,ILP,418.0,Historical
2023-11-01,MS,DIGITAL,PDL,521.0,Historical
2023-11-01,MS,PHYSICAL,ILP,3124.0,Historical
2023-11-01,MS,PHYSICAL,PDL,2441.0,Historical
2023-11-01,MS,UNKNOWN,PDL,-1.0,Historical
2023-11-01,NV,DIGITAL,ILP,129.0,Historical
2023-11-01,NV,DIGITAL,PDL,0.0,Historical
2023-11-01,NV,PHYSICAL,ILP,386.0,Historical
2023-11-01,NV,PHYSICAL,PDL,0.0,Historical
2023-11-01,OH,DIGITAL,ILP,1672.0,Historical
2023-11-01,OH,DIGITAL,PDL,0.0,Historical
2023-11-01,OH,PHYSICAL,ILP,5669.0,Historical
2023-11-01,OH,PHYSICAL,PDL,0.0,Historical
2023-11-01,OK,DIGITAL,ILP,767.0,Historical
2023-11-01,OK,PHYSICAL,ILP,2100.0,Historical
2023-11-01,OK,PHYSICAL,PDL,0.0,Historical
2023-11-01,RI,DIGITAL,PDL,721.0,Historical
2023-11-01,RI,PHYSICAL,PDL,7972.0,Historical
2023-11-01,SC,DIGITAL,PDL,0.0,Historical
2023-11-01,SC,PHYSICAL,PDL,0.0,Historical
2023-11-01,TN,DIGITAL,ILP,0.0,Historical
2023-11-01,TN,DIGITAL,PDL,673.0,Historical
2023-11-01,TN,PHYSICAL,ILP,0.0,Historical
2023-11-01,TN,PHYSICAL,PDL,1523.0,Historical
2023-11-01,TX,DIGITAL,ILP,3028.0,Historical
2023-11-01,TX,DIGITAL,PDL,1513.0,Historical
2023-11-01,TX,PHYSICAL,ILP,8295.0,Historical
2023-11-01,TX,PHYSICAL,PDL,2211.0,Historical
2023-11-01,UT,DIGITAL,ILP,47.0,Historical
2023-11-01,UT,DIGITAL,PDL,0.0,Historical
2023-11-01,UT,PHYSICAL,ILP,65.0,Historical
2023-11-01,UT,PHYSICAL,PDL,0.0,Historical
2023-11-01,WI,DIGITAL,ILP,238.0,Historical
2023-11-01,WI,DIGITAL,PDL,0.0,Historical
2023-11-01,WI,PHYSICAL,ILP,704.0,Historical
2023-11-01,WI,PHYSICAL,PDL,0.0,Historical
2023-11-01,WY,DIGITAL,PDL,573.0,Historical
2023-11-01,WY,PHYSICAL,ILP,0.0,Historical
2023-11-01,WY,PHYSICAL,PDL,2839.0,Historical
2023-12-01,AL,DIGITAL,ILP,760.0,Historical
2023-12-01,AL,DIGITAL,PDL,0.0,Historical
2023-12-01,AL,PHYSICAL,ILP,4174.0,Historical
2023-12-01,AL,PHYSICAL,PDL,0.0,Historical
2023-12-01,CA,DIGITAL,ILP,0.0,Historical
2023-12-01,CA,DIGITAL,PDL,20000.0,Historical
